EFFORTID,TRANSID,PROJECTCODE,Date,SITE,OBSERVER,END,ELAPSED,CLOUDS,RAIN,MOON,TRANSECT,COUNT,BAIT,CONFIG,HEIGHT,ARRAY,BI,T-ELAPSED,SPACING,ROW SPACINGl,COMMENTS
8793,41547,POST KB TRAP 1,31-May-12,NWFN,EMS,709,,40,10,,J,13,M,M,C,S,0,,16,16,
8793,41548,POST KB TRAP 1,31-May-12,NWFN,EMS,714,,40,10,,L,13,M,M,C,S,0,,16,16,
8790,41534,POST KB TRAP 1,31-May-12,NWFN,MJC,635,,40,10,,B,13,M,M,C,S,1,,16,16,
8790,41535,POST KB TRAP 1,31-May-12,NWFN,MJC,648,,40,10,,D,13,M,M,C,S,0,,16,16,
8790,41536,POST KB TRAP 1,31-May-12,NWFN,MJC,654,,40,10,,F,13,M,M,C,S,1,,16,16,
8794,41538,POST KB TRAP 1,31-May-12,NWFN,PML,632,,40,10,,T,13,M,M,C,S,0,,16,16,
8794,41542,POST KB TRAP 1,31-May-12,NWFN,PML,637,,40,10,,V,13,M,M,C,S,0,,16,16,
8794,41543,POST KB TRAP 1,31-May-12,NWFN,PML,641,,40,10,,X,13,M,M,C,S,1,,16,16,
8794,41545,POST KB TRAP 1,31-May-12,NWFN,PML,653,,40,10,,Z,13,M,M,C,S,0,,16,16,
8792,41552,POST KB TRAP 1,31-May-12,NWFN,RGL,634,,40,10,,N,13,M,M,C,S,0,,16,16,
8792,41553,POST KB TRAP 1,31-May-12,NWFN,RGL,640,,40,10,,P,13,M,M,C,S,0,,16,16,
8792,41554,POST KB TRAP 1,31-May-12,NWFN,RGL,645,,40,10,,R,13,M,M,C,S,0,,16,16,
8797,41551,POST KB TRAP 1,1-Jun-12,NWFN,EMS,838,,100,11,,N,13,M,M,C,S,1,,16,16,
8797,41556,POST KB TRAP 1,1-Jun-12,NWFN,EMS,826,,100,11,,P,13,M,M,C,S,1,,16,16,
8797,41559,POST KB TRAP 1,1-Jun-12,NWFN,EMS,821,,100,11,,R,13,M,M,C,S,0,,16,16,
8791,41537,POST KB TRAP 1,1-Jun-12,NWFN,MJC,821,,100,11,,X,13,M,M,C,S,1,,16,16,
8791,41544,POST KB TRAP 1,1-Jun-12,NWFN,MJC,832,,100,11,,Z,13,M,M,C,S,0,,16,16,
8796,41546,POST KB TRAP 1,1-Jun-12,NWFN,PML,823,,100,11,,B,13,M,M,C,S,1,,16,16,
8796,41549,POST KB TRAP 1,1-Jun-12,NWFN,PML,834,,100,11,,D,13,M,M,C,S,0,,16,16,
8796,41550,POST KB TRAP 1,1-Jun-12,NWFN,PML,838,,100,11,,F,13,M,M,C,S,1,,16,16,
8795,41539,POST KB TRAP 1,1-Jun-12,NWFN,RDW,822,,100,11,,T,13,M,M,C,S,0,,16,16,
8795,41541,POST KB TRAP 1,1-Jun-12,NWFN,RDW,826,,100,11,,V,13,M,M,C,S,0,,16,16,
8798,41555,POST KB TRAP 1,1-Jun-12,NWFN,RGL,823,,100,11,,H,12,M,M,C,S,0,,16,16,ONE DOOR BLOCKED BY TUBE
8798,41557,POST KB TRAP 1,1-Jun-12,NWFN,RGL,829,,100,11,,J,13,M,M,C,S,0,,16,16,
8798,41558,POST KB TRAP 1,1-Jun-12,NWFN,RGL,834,,100,11,,L,13,M,M,C,S,0,,16,16,
8807,41593,POST KB TRAP 1,2-Jun-12,NWFN,JCS,740,,40,0,,D,13,M,M,C,S,0,,16,16,
8807,41594,POST KB TRAP 1,2-Jun-12,NWFN,JCS,754,,40,0,,H,13,M,M,C,S,0,,16,16,
8807,41595,POST KB TRAP 1,2-Jun-12,NWFN,JCS,807,,40,0,,L,13,M,M,C,S,0,,16,16,
8807,41596,POST KB TRAP 1,2-Jun-12,NWFN,JCS,815,,40,0,,P,13,M,M,C,S,0,,16,16,
8807,41597,POST KB TRAP 1,2-Jun-12,NWFN,JCS,825,,40,0,,T,12,M,M,C,S,0,,16,16,LOOSE DOOR INSERT; FIELD REPAIRED
8807,41598,POST KB TRAP 1,2-Jun-12,NWFN,JCS,845,,40,0,,X,13,M,M,C,S,1,,16,16,
8801,41567,POST KB TRAP 1,2-Jun-12,NWFN,RGL,740,,40,0,,B,13,M,M,C,S,1,,16,16,
8801,41568,POST KB TRAP 1,2-Jun-12,NWFN,RGL,754,,40,0,,F,13,M,M,C,S,0,,16,16,
8801,41569,POST KB TRAP 1,2-Jun-12,NWFN,RGL,807,,40,0,,J,13,M,M,C,S,0,,16,16,
8801,41570,POST KB TRAP 1,2-Jun-12,NWFN,RGL,815,,40,0,,N,13,M,M,C,S,0,,16,16,
8801,41571,POST KB TRAP 1,2-Jun-12,NWFN,RGL,825,,40,0,,R,13,M,M,C,S,0,,16,16,
8801,41572,POST KB TRAP 1,2-Jun-12,NWFN,RGL,845,,40,0,,V,13,M,M,C,S,1,,16,16,
8801,41573,POST KB TRAP 1,2-Jun-12,NWFN,RGL,912,,40,0,,Z,13,M,M,C,S,0,,16,16,
8804,41581,POST KB TRAP 1,3-Jun-12,NWFN,PML,746,,80,0,,B,13,M,M,C,S,1,,16,16,
8804,41582,POST KB TRAP 1,3-Jun-12,NWFN,PML,801,,80,0,,F,13,M,M,C,S,0,,16,16,
8804,41583,POST KB TRAP 1,3-Jun-12,NWFN,PML,806,,80,0,,J,13,M,M,C,S,0,,16,16,
8804,41584,POST KB TRAP 1,3-Jun-12,NWFN,PML,811,,80,0,,N,13,M,M,C,S,1,,16,16,
8804,41585,POST KB TRAP 1,3-Jun-12,NWFN,PML,827,,80,0,,R,13,M,M,C,S,0,,16,16,
8804,41586,POST KB TRAP 1,3-Jun-12,NWFN,PML,833,,80,0,,V,13,M,M,C,S,1,,16,16,
8804,41587,POST KB TRAP 1,3-Jun-12,NWFN,PML,847,,80,0,,Z,13,M,M,C,S,1,,16,16,
8799,41560,POST KB TRAP 1,3-Jun-12,NWFN,RDW,746,,80,0,,D,13,M,M,C,S,1,,16,16,
8799,41561,POST KB TRAP 1,3-Jun-12,NWFN,RDW,801,,80,0,,H,13,M,M,C,S,0,,16,16,
8799,41562,POST KB TRAP 1,3-Jun-12,NWFN,RDW,806,,80,0,,L,13,M,M,C,S,0,,16,16,
8799,41563,POST KB TRAP 1,3-Jun-12,NWFN,RDW,811,,80,0,,P,13,M,M,C,S,1,,16,16,
8799,41564,POST KB TRAP 1,3-Jun-12,NWFN,RDW,827,,80,0,,T,13,M,M,C,S,0,,16,16,
8799,41565,POST KB TRAP 1,3-Jun-12,NWFN,RDW,833,,80,0,,X,13,M,M,C,S,1,,16,16,
8800,41566,POST KB TRAP 1,4-Jun-12,NWFN,EMS,753,,30,10,,F,13,M,M,C,S,1,,16,16,
8800,41576,POST KB TRAP 1,4-Jun-12,NWFN,EMS,814,,30,10,,H,13,M,M,C,S,0,,16,16,
8800,41577,POST KB TRAP 1,4-Jun-12,NWFN,EMS,819,,30,10,,J,13,M,M,C,S,0,,16,16,
8802,41574,POST KB TRAP 1,4-Jun-12,NWFN,MJC,754,,30,10,,R,13,M,M,C,S,1,,16,16,
8802,41575,POST KB TRAP 1,4-Jun-12,NWFN,MJC,805,,30,10,,T,13,M,M,C,S,2,,16,16,
8806,41589,POST KB TRAP 1,4-Jun-12,NWFN,PML,754,,30,10,,B,13,M,M,C,S,0,,16,16,
8806,41590,POST KB TRAP 1,4-Jun-12,NWFN,PML,800,,30,10,,D,13,M,M,C,S,0,,16,16,
8803,41578,POST KB TRAP 1,4-Jun-12,NWFN,RGL,753,,30,10,,L,13,M,M,C,S,0,,16,16,
8803,41579,POST KB TRAP 1,4-Jun-12,NWFN,RGL,802,,30,10,,N,13,M,M,C,S,0,,16,16,
8803,41580,POST KB TRAP 1,4-Jun-12,NWFN,RGL,812,,30,10,,P,13,M,M,C,S,1,,16,16,
8805,41588,POST KB TRAP 1,4-Jun-12,NWFN,TJH,752,,30,10,,Z,13,M,M,C,S,1,,16,16,
8805,41591,POST KB TRAP 1,4-Jun-12,NWFN,TJH,804,,30,10,,X,13,M,M,C,S,0,,16,16,
8805,41592,POST KB TRAP 1,4-Jun-12,NWFN,TJH,809,,30,10,,V,13,M,M,C,S,1,,16,16,
8810,41617,POST KB TRAP 1,5-Jun-12,NWFN,EMS,755,,85,0,,J,13,M,M,C,S,0,,16,16,
8810,41618,POST KB TRAP 1,5-Jun-12,NWFN,EMS,805,,85,0,,L,13,M,M,C,S,0,,16,16,
8810,41619,POST KB TRAP 1,5-Jun-12,NWFN,EMS,811,,85,0,,N,13,M,M,C,S,0,,16,16,
8810,41620,POST KB TRAP 1,5-Jun-12,NWFN,EMS,817,,85,0,,P,13,M,M,C,S,0,,16,16,
8810,41621,POST KB TRAP 1,5-Jun-12,NWFN,EMS,827,,85,0,,Z,13,M,M,C,S,0,,16,16,
8812,41630,POST KB TRAP 1,5-Jun-12,NWFN,PML,754,,85,0,,R,13,M,M,C,S,1,,16,16,
8812,41631,POST KB TRAP 1,5-Jun-12,NWFN,PML,807,,85,0,,T,13,M,M,C,S,0,,16,16,
8812,41632,POST KB TRAP 1,5-Jun-12,NWFN,PML,817,,85,0,,V,13,M,M,C,S,1,,16,16,
8812,41633,POST KB TRAP 1,5-Jun-12,NWFN,PML,838,,85,0,,X,13,M,M,C,S,0,,16,16,
8814,41644,POST KB TRAP 1,5-Jun-12,NWFN,RGL,757,,85,0,,B,13,M,M,C,S,2,,16,16,
8814,41645,POST KB TRAP 1,5-Jun-12,NWFN,RGL,813,,85,0,,D,13,M,M,C,S,1,,16,16,
8814,41646,POST KB TRAP 1,5-Jun-12,NWFN,RGL,832,,85,0,,F,13,M,M,C,S,0,,16,16,
8814,41647,POST KB TRAP 1,5-Jun-12,NWFN,RGL,844,,85,0,,H,13,M,M,C,S,0,,16,16,
8815,41648,POST KB TRAP 1,6-Jun-12,NWFN,EMS,808,,45,11,,F,13,M,M,C,S,0,,16,16,
8815,41649,POST KB TRAP 1,6-Jun-12,NWFN,EMS,839,,45,11,,H,13,M,M,C,S,2,,16,16,
8826,41690,POST KB TRAP 1,6-Jun-12,NWFN,MJC,804,,45,10,,R,13,M,M,C,S,0,,16,16,
8826,41691,POST KB TRAP 1,6-Jun-12,NWFN,MJC,832,,45,10,,T,13,M,M,C,S,0,,16,16,
8823,41675,POST KB TRAP 1,6-Jun-12,NWFN,PML,806,,45,11,,B,13,M,M,C,S,0,,16,16,
8823,41678,POST KB TRAP 1,6-Jun-12,NWFN,PML,842,,45,11,,D,13,M,M,C,S,1,,16,16,
8824,41685,POST KB TRAP 1,6-Jun-12,NWFN,RDW,805,,45,11,,J,13,M,M,C,S,0,,16,16,
8824,41686,POST KB TRAP 1,6-Jun-12,NWFN,RDW,835,,45,11,,L,13,M,M,C,S,1,,16,16,
8821,41665,POST KB TRAP 1,6-Jun-12,NWFN,RGL,804,,45,11,,V,13,M,M,C,S,0,,16,16,
8821,41666,POST KB TRAP 1,6-Jun-12,NWFN,RGL,833,,45,11,,X,13,M,M,C,S,0,,16,16,
8825,41687,POST KB TRAP 1,6-Jun-12,NWFN,TJH,804,,45,11,,N,13,M,M,C,S,0,,16,16,
8825,41688,POST KB TRAP 1,6-Jun-12,NWFN,TJH,830,,45,11,,P,13,M,M,C,S,0,,16,16,
8825,41689,POST KB TRAP 1,6-Jun-12,NWFN,TJH,859,,45,11,,Z,13,M,M,C,S,0,,16,16,
8832,41706,POST KB TRAP 1,7-Jun-12,NWFN,EMS,816,,40,0,,B,13,M,M,C,S,0,,16,16,
8832,41710,POST KB TRAP 1,7-Jun-12,NWFN,EMS,822,,40,0,,D,13,M,M,C,S,0,,16,16,
8832,41711,POST KB TRAP 1,7-Jun-12,NWFN,EMS,826,,40,0,,F,13,M,M,C,S,0,,16,16,
8832,41712,POST KB TRAP 1,7-Jun-12,NWFN,EMS,832,,40,0,,H,13,M,M,C,S,0,,16,16,
8832,41714,POST KB TRAP 1,7-Jun-12,NWFN,EMS,838,,40,0,,R,13,M,M,C,S,0,,16,16,
8835,41721,POST KB TRAP 1,7-Jun-12,NWFN,RDW,812,,40,0,,T,13,M,M,C,S,1,,16,16,
8835,41724,POST KB TRAP 1,7-Jun-12,NWFN,RDW,825,,40,0,,V,13,M,M,C,S,0,,16,16,
8837,41732,POST KB TRAP 1,7-Jun-12,NWFN,RGL,815,,40,0,,J,13,M,M,C,S,0,,16,16,
8837,41733,POST KB TRAP 1,7-Jun-12,NWFN,RGL,820,,40,0,,L,13,M,M,C,S,0,,16,16,
8837,41734,POST KB TRAP 1,7-Jun-12,NWFN,RGL,825,,40,0,,N,13,M,M,C,S,1,,16,16,
8837,41735,POST KB TRAP 1,7-Jun-12,NWFN,RGL,837,,40,0,,P,13,M,M,C,S,0,,16,16,
8836,41729,POST KB TRAP 1,7-Jun-12,NWFN,TJH,814,,40,0,,X,13,M,M,C,S,0,,16,16,
8836,41730,POST KB TRAP 1,7-Jun-12,NWFN,TJH,820,,40,0,,Z,13,M,M,C,S,1,,16,16,
8839,41738,POST KB TRAP 1,8-Jun-12,NWFN,EMS,712,,10,10,,N,13,M,M,C,S,0,,16,16,
8839,41739,POST KB TRAP 1,8-Jun-12,NWFN,EMS,717,,10,10,,P,13,M,M,C,S,0,,16,16,
8839,41740,POST KB TRAP 1,8-Jun-12,NWFN,EMS,722,,10,10,,R,13,M,M,C,S,0,,16,16,
8839,41741,POST KB TRAP 1,8-Jun-12,NWFN,EMS,727,,10,10,,Z,13,M,M,C,S,1,,16,16,
8845,41756,POST KB TRAP 1,8-Jun-12,NWFN,JCS,713,,10,10,,T,13,M,M,C,S,0,,16,16,
8845,41757,POST KB TRAP 1,8-Jun-12,NWFN,JCS,717,,10,10,,V,13,M,M,C,S,0,,16,16,
8845,41758,POST KB TRAP 1,8-Jun-12,NWFN,JCS,721,,10,10,,X,13,M,M,C,S,1,,16,16,
8841,41744,POST KB TRAP 1,8-Jun-12,NWFN,RGL,713,,10,10,,H,13,M,M,C,S,0,,16,16,
8841,41745,POST KB TRAP 1,8-Jun-12,NWFN,RGL,717,,10,10,,J,13,M,M,C,S,0,,16,16,
8841,41746,POST KB TRAP 1,8-Jun-12,NWFN,RGL,722,,10,10,,L,13,M,M,C,S,0,,16,16,
8843,41750,POST KB TRAP 1,8-Jun-12,NWFN,TJH,714,,10,10,,B,13,M,M,C,S,0,,16,16,
8843,41751,POST KB TRAP 1,8-Jun-12,NWFN,TJH,719,,10,10,,D,13,M,M,C,S,1,,16,16,
8843,41753,POST KB TRAP 1,8-Jun-12,NWFN,TJH,727,,10,10,,F,13,M,M,C,S,0,,16,16,
8854,41792,POST KB TRAP 1,9-Jun-12,NWFN,JCS,802,,15,0,,D,13,M,M,C,S,0,,16,16,
8854,41793,POST KB TRAP 1,9-Jun-12,NWFN,JCS,806,,15,0,,H,13,M,M,C,S,0,,16,16,
8854,41794,POST KB TRAP 1,9-Jun-12,NWFN,JCS,815,,15,0,,L,13,M,M,C,S,0,,16,16,
8854,41795,POST KB TRAP 1,9-Jun-12,NWFN,JCS,820,,15,0,,P,13,M,M,C,S,0,,16,16,
8854,41796,POST KB TRAP 1,9-Jun-12,NWFN,JCS,824,,15,0,,T,13,M,M,C,S,0,,16,16,
8854,41797,POST KB TRAP 1,9-Jun-12,NWFN,JCS,828,,15,0,,X,13,M,M,C,S,0,,16,16,
8846,41759,POST KB TRAP 1,9-Jun-12,NWFN,MJC,802,,15,0,,B,13,M,M,C,S,0,,16,16,
8846,41760,POST KB TRAP 1,9-Jun-12,NWFN,MJC,806,,15,0,,F,13,M,M,C,S,1,,16,16,
8846,41761,POST KB TRAP 1,9-Jun-12,NWFN,MJC,815,,15,0,,J,13,M,M,C,S,0,,16,16,
8846,41762,POST KB TRAP 1,9-Jun-12,NWFN,MJC,820,,15,0,,N,13,M,M,C,S,0,,16,16,
8846,41763,POST KB TRAP 1,9-Jun-12,NWFN,MJC,824,,15,0,,R,13,M,M,C,S,0,,16,16,
8846,41764,POST KB TRAP 1,9-Jun-12,NWFN,MJC,828,,15,0,,V,13,M,M,C,S,0,,16,16,
8846,41765,POST KB TRAP 1,9-Jun-12,NWFN,MJC,832,,15,0,,Z,13,M,M,C,S,0,,16,16,
8855,41798,POST KB TRAP 1,10-Jun-12,NWFN,JCS,748,,20,0,,D,13,M,M,C,S,0,,16,16,
8855,41799,POST KB TRAP 1,10-Jun-12,NWFN,JCS,752,,20,0,,H,13,M,M,C,S,0,,16,16,
8855,41800,POST KB TRAP 1,10-Jun-12,NWFN,JCS,757,,20,0,,L,13,M,M,C,S,0,,16,16,
8855,41801,POST KB TRAP 1,10-Jun-12,NWFN,JCS,802,,20,0,,P,13,M,M,C,S,0,,16,16,
8855,41802,POST KB TRAP 1,10-Jun-12,NWFN,JCS,806,,20,0,,T,13,M,M,C,S,0,,16,16,
8855,41803,POST KB TRAP 1,10-Jun-12,NWFN,JCS,811,,20,0,,X,13,M,M,C,S,0,,16,16,
8848,41768,POST KB TRAP 1,10-Jun-12,NWFN,TJH,748,,20,0,,B,13,M,M,C,S,0,,16,16,
8848,41769,POST KB TRAP 1,10-Jun-12,NWFN,TJH,752,,20,0,,F,13,M,M,C,S,0,,16,16,
8848,41770,POST KB TRAP 1,10-Jun-12,NWFN,TJH,757,,20,0,,J,13,M,M,C,S,0,,16,16,
8848,41771,POST KB TRAP 1,10-Jun-12,NWFN,TJH,802,,20,0,,N,13,M,M,C,S,0,,16,16,
8848,41772,POST KB TRAP 1,10-Jun-12,NWFN,TJH,806,,20,0,,R,13,M,M,C,S,0,,16,16,
8848,41774,POST KB TRAP 1,10-Jun-12,NWFN,TJH,811,,20,0,,V,13,M,M,C,S,0,,16,16,
8848,41775,POST KB TRAP 1,10-Jun-12,NWFN,TJH,815,,20,0,,Z,13,M,M,C,S,0,,16,16,
8850,41779,POST KB TRAP 1,11-Jun-12,NWFN,EMS,821,,10,0,,H,13,M,M,C,S,0,,16,16,
8850,41781,POST KB TRAP 1,11-Jun-12,NWFN,EMS,832,,10,0,,J,13,M,M,C,S,0,,16,16,
8850,41783,POST KB TRAP 1,11-Jun-12,NWFN,EMS,844,,10,0,,L,13,M,M,C,S,0,,16,16,
8856,41804,POST KB TRAP 1,11-Jun-12,NWFN,JCS,821,,10,0,,N,13,M,M,C,S,0,,16,16,
8856,41805,POST KB TRAP 1,11-Jun-12,NWFN,JCS,834,,10,0,,P,13,M,M,C,S,0,,16,16,
8856,41806,POST KB TRAP 1,11-Jun-12,NWFN,JCS,851,,10,0,,R,13,M,M,C,S,0,,16,16,
8852,41782,POST KB TRAP 1,11-Jun-12,NWFN,RDW,820,,10,0,,T,13,M,M,C,S,0,,16,16,
8852,41785,POST KB TRAP 1,11-Jun-12,NWFN,RDW,830,,10,0,,V,13,M,M,C,S,0,,16,16,
8852,41787,POST KB TRAP 1,11-Jun-12,NWFN,RDW,840,,10,0,,X,13,M,M,C,S,0,,16,16,
8852,41788,POST KB TRAP 1,11-Jun-12,NWFN,RDW,848,,10,0,,Z,13,M,M,C,S,0,,16,16,
8851,41780,POST KB TRAP 1,11-Jun-12,NWFN,RGL,822,,10,0,,B,13,M,M,C,S,1,,16,16,
8851,41784,POST KB TRAP 1,11-Jun-12,NWFN,RGL,834,,10,0,,D,13,M,M,C,S,1,,16,16,
8851,41786,POST KB TRAP 1,11-Jun-12,NWFN,RGL,845,,10,0,,F,13,M,M,C,S,0,,16,16,
8862,41826,POST KB TRAP 1,12-Jun-12,NWFN,EMS,818,,25,10,,H,13,M,M,C,S,0,,16,16,
8862,41827,POST KB TRAP 1,12-Jun-12,NWFN,EMS,827,,25,10,,J,13,M,M,C,S,0,,16,16,
8862,41828,POST KB TRAP 1,12-Jun-12,NWFN,EMS,833,,25,10,,L,13,M,M,C,S,2,,16,16,
8859,41817,POST KB TRAP 1,12-Jun-12,NWFN,MJC,816,,25,10,,N,13,M,M,C,S,0,,16,16,
8859,41819,POST KB TRAP 1,12-Jun-12,NWFN,MJC,820,,25,10,,P,13,M,M,C,S,1,,16,16,
8859,41820,POST KB TRAP 1,12-Jun-12,NWFN,MJC,831,,25,10,,R,13,M,M,C,S,0,,16,16,
8860,41821,POST KB TRAP 1,12-Jun-12,NWFN,RGL,816,,25,10,,T,13,M,M,C,S,0,,16,16,
8860,41822,POST KB TRAP 1,12-Jun-12,NWFN,RGL,823,,25,10,,V,13,M,M,C,S,0,,16,16,
8860,41823,POST KB TRAP 1,12-Jun-12,NWFN,RGL,828,,25,10,,X,13,M,M,C,S,0,,16,16,
8860,41824,POST KB TRAP 1,12-Jun-12,NWFN,RGL,833,,25,10,,Z,13,M,M,C,S,0,,16,16,
8858,41815,POST KB TRAP 1,12-Jun-12,NWFN,TJH,818,,25,10,,B,13,M,M,C,S,0,,16,16,
8858,41816,POST KB TRAP 1,12-Jun-12,NWFN,TJH,823,,25,10,,D,13,M,M,C,S,1,,16,16,
8858,41818,POST KB TRAP 1,12-Jun-12,NWFN,TJH,835,,25,10,,F,13,M,M,C,S,0,,16,16,
8866,41844,POST KB TRAP 1,13-Jun-12,NWFN,EMS,659,,65,11,,N,13,M,M,C,S,0,,16,16,
8866,41845,POST KB TRAP 1,13-Jun-12,NWFN,EMS,706,,65,11,,P,13,M,M,C,S,1,,16,16,
8866,41849,POST KB TRAP 1,13-Jun-12,NWFN,EMS,719,,65,11,,R,13,M,M,C,S,1,,16,16,
8867,41846,POST KB TRAP 1,13-Jun-12,NWFN,JCS,705,,65,11,,B,13,M,M,C,S,0,,16,16,
8867,41847,POST KB TRAP 1,13-Jun-12,NWFN,JCS,709,,65,11,,D,13,M,M,C,S,0,,16,16,
8867,41848,POST KB TRAP 1,13-Jun-12,NWFN,JCS,713,,65,11,,F,13,M,M,C,S,0,,16,16,
8870,41861,POST KB TRAP 1,13-Jun-12,NWFN,PML,701,,65,11,,T,13,M,M,C,S,0,,16,16,
8870,41863,POST KB TRAP 1,13-Jun-12,NWFN,PML,707,,65,11,,V,13,M,M,C,S,0,,16,16,
8870,41864,POST KB TRAP 1,13-Jun-12,NWFN,PML,713,,65,11,,X,13,M,M,C,S,1,,16,16,
8865,41840,POST KB TRAP 1,13-Jun-12,NWFN,RDW,651,,65,11,,H,13,M,M,C,S,0,,16,16,
8865,41841,POST KB TRAP 1,13-Jun-12,NWFN,RDW,657,,65,11,,J,13,M,M,C,S,1,,16,16,
8865,41842,POST KB TRAP 1,13-Jun-12,NWFN,RDW,709,,65,11,,L,13,M,M,C,S,0,,16,16,
8865,41843,POST KB TRAP 1,13-Jun-12,NWFN,RDW,715,,65,11,,Z,13,M,M,C,S,1,,16,16,
8878,41918,POST KB TRAP 1,14-Jun-12,NWFN,EMS,828,,80,10,,F,13,M,M,C,S,0,,16,16,
8878,41919,POST KB TRAP 1,14-Jun-12,NWFN,EMS,858,,80,10,,H,13,M,M,C,S,0,,16,16,
8879,41921,POST KB TRAP 1,14-Jun-12,NWFN,MJC,828,,80,10,,R,13,M,M,C,S,0,,16,16,
8879,41922,POST KB TRAP 1,14-Jun-12,NWFN,MJC,857,,80,10,,T,13,M,M,C,S,0,,16,16,
8879,41923,POST KB TRAP 1,14-Jun-12,NWFN,MJC,928,,80,10,,Z,13,M,M,C,S,1,,16,16,
8880,41924,POST KB TRAP 1,14-Jun-12,NWFN,PML,829,,80,10,,B,13,M,M,C,S,0,,16,16,
8880,41925,POST KB TRAP 1,14-Jun-12,NWFN,PML,908,,80,10,,D,13,M,M,C,S,0,,16,16,
8876,41914,POST KB TRAP 1,14-Jun-12,NWFN,RDW,826,,80,10,,V,13,M,M,C,S,0,,16,16,
8876,41915,POST KB TRAP 1,14-Jun-12,NWFN,RDW,846,,80,10,,X,13,M,M,C,S,0,,16,16,
8875,41913,POST KB TRAP 1,14-Jun-12,NWFN,RGL,827,,80,10,,N,13,M,M,C,S,1,,16,16,
8875,41916,POST KB TRAP 1,14-Jun-12,NWFN,RGL,900,,80,10,,P,13,M,M,C,S,0,,16,16,
8877,41917,POST KB TRAP 1,14-Jun-12,NWFN,TJH,828,,80,10,,J,13,M,M,C,S,0,,16,16,
8877,41920,POST KB TRAP 1,14-Jun-12,NWFN,TJH,900,,80,10,,L,13,M,M,C,S,0,,16,16,
8883,41933,POST KB TRAP 1,15-Jun-12,NWFN,MJC,844,,85,10,,N,13,M,M,C,S,0,,16,16,
8883,41934,POST KB TRAP 1,15-Jun-12,NWFN,MJC,849,,85,10,,P,13,M,M,C,S,0,,16,16,
8883,41935,POST KB TRAP 1,15-Jun-12,NWFN,MJC,852,,85,10,,R,13,M,M,C,S,0,,16,16,
8883,41936,POST KB TRAP 1,15-Jun-12,NWFN,MJC,857,,85,10,,T,13,M,M,C,S,0,,16,16,
8883,41937,POST KB TRAP 1,15-Jun-12,NWFN,MJC,901,,85,10,,V,13,M,M,C,S,0,,16,16,
8883,41938,POST KB TRAP 1,15-Jun-12,NWFN,MJC,905,,85,10,,X,13,M,M,C,S,0,,16,16,
8883,41939,POST KB TRAP 1,15-Jun-12,NWFN,MJC,910,,85,10,,Z,13,M,M,C,S,0,,16,16,
8886,41948,POST KB TRAP 1,15-Jun-12,NWFN,PML,856,,85,10,,B,13,M,M,C,S,0,,16,16,
8886,41949,POST KB TRAP 1,15-Jun-12,NWFN,PML,900,,85,10,,D,13,M,M,C,S,0,,16,16,
8886,41950,POST KB TRAP 1,15-Jun-12,NWFN,PML,904,,85,10,,F,13,M,M,C,S,0,,16,16,
8886,41951,POST KB TRAP 1,15-Jun-12,NWFN,PML,913,,85,10,,H,13,M,M,C,S,0,,16,16,
8886,41952,POST KB TRAP 1,15-Jun-12,NWFN,PML,918,,85,10,,J,13,M,M,C,S,0,,16,16,
8886,41953,POST KB TRAP 1,15-Jun-12,NWFN,PML,922,,85,10,,L,13,M,M,C,S,0,,16,16,
8888,41961,POST KB TRAP 1,16-Jun-12,NWFN,EMS,801,,50,0,,D,13,M,M,C,S,0,,16,16,
8888,41962,POST KB TRAP 1,16-Jun-12,NWFN,EMS,806,,50,0,,H,13,M,M,C,S,0,,16,16,
8888,41963,POST KB TRAP 1,16-Jun-12,NWFN,EMS,811,,50,0,,L,13,M,M,C,S,1,,16,16,
8888,41964,POST KB TRAP 1,16-Jun-12,NWFN,EMS,824,,50,0,,P,13,M,M,C,S,0,,16,16,
8888,41965,POST KB TRAP 1,16-Jun-12,NWFN,EMS,828,,50,0,,T,13,M,M,C,S,0,,16,16,
8888,41966,POST KB TRAP 1,16-Jun-12,NWFN,EMS,833,,50,0,,X,13,M,M,C,S,0,,16,16,
8898,41986,POST KB TRAP 1,16-Jun-12,NWFN,JCS,802,,50,0,,B,13,M,M,C,S,0,,16,16,
8898,41987,POST KB TRAP 1,16-Jun-12,NWFN,JCS,809,,50,0,,F,13,M,M,C,S,0,,16,16,
8898,41988,POST KB TRAP 1,16-Jun-12,NWFN,JCS,814,,50,0,,J,13,M,M,C,S,0,,16,16,
8898,41989,POST KB TRAP 1,16-Jun-12,NWFN,JCS,818,,50,0,,N,13,M,M,C,S,0,,16,16,
8898,41990,POST KB TRAP 1,16-Jun-12,NWFN,JCS,823,,50,0,,R,13,M,M,C,S,0,,16,16,
8898,41991,POST KB TRAP 1,16-Jun-12,NWFN,JCS,827,,50,0,,V,13,M,M,C,S,0,,16,16,
8898,41992,POST KB TRAP 1,16-Jun-12,NWFN,JCS,835,,50,0,,Z,13,M,M,C,S,0,,16,16,
8899,41993,POST KB TRAP 1,17-Jun-12,NWFN,JCS,731,,60,0,,B,13,M,M,C,S,0,,16,16,
8899,41994,POST KB TRAP 1,17-Jun-12,NWFN,JCS,735,,60,0,,F,13,M,M,C,S,0,,16,16,
8899,41995,POST KB TRAP 1,17-Jun-12,NWFN,JCS,740,,60,0,,J,13,M,M,C,S,0,,16,16,
